DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,CRS_DEP_TIME,DEP_DELAY_NEW,CANCELLED,WEATHER_DELAY
4,8/8/2019,UA,2406,13930,12953,1500,310,0,0
4,8/8/2019,UA,2406,14492,13930,1030,0,0,0
4,8/8/2019,UA,2405,14771,12266,500,0,0,
4,8/8/2019,UA,2404,14635,13930,1240,0,0,
4,8/8/2019,UA,2403,12266,14747,1650,12,0,
4,8/8/2019,UA,2402,12892,10721,2255,0,0,
4,8/8/2019,UA,2401,14908,11292,646,0,0,
4,8/8/2019,UA,2400,10721,14771,1800,0,1,
4,8/8/2019,UA,2399,13204,12266,910,0,0,
4,8/8/2019,UA,2398,14747,14771,1200,0,0,
4,8/8/2019,UA,2397,14771,11603,1625,52,0,0
4,8/8/2019,UA,2396,14771,10721,605,0,0,
4,8/8/2019,UA,2395,12264,13930,545,8,0,
4,8/8/2019,UA,2395,13930,12889,801,0,0,
4,8/8/2019,UA,2394,10721,11618,1100,57,0,0
4,8/8/2019,UA,2394,11618,12892,1500,0,0,0
4,8/8/2019,UA,2393,14747,12266,30,71,0,0
4,8/8/2019,UA,2392,14683,12266,730,0,0,
4,8/8/2019,UA,2391,13930,14492,1130,0,0,
4,8/8/2019,UA,2391,14492,12266,1530,0,0,
4,8/8/2019,UA,2390,13930,14057,1028,0,0,
4,8/8/2019,UA,2389,13204,12264,1630,2,0,
4,8/8/2019,UA,2388,12264,14747,1240,0,0,
4,8/8/2019,UA,2387,13204,12892,734,2,0,
4,8/8/2019,UA,2385,11292,13930,936,0,0,
4,8/8/2019,UA,2384,14771,14679,945,0,0,
4,8/8/2019,UA,2383,11618,11298,1300,514,0,126
4,8/8/2019,UA,2382,15016,12266,900,35,0,0
4,8/8/2019,UA,2379,13204,12264,1415,0,0,
4,8/8/2019,UA,2378,13204,11618,1630,,1,
4,8/8/2019,UA,2377,11292,10423,1345,0,0,
4,8/8/2019,UA,2376,13930,14771,816,31,0,0
4,8/8/2019,UA,2375,13204,11618,1455,32,0,5
4,8/8/2019,UA,2374,13204,11618,845,310,0,9
4,8/8/2019,UA,2373,12892,12758,854,0,0,
4,8/8/2019,UA,2371,13495,12264,1750,34,0,0
4,8/8/2019,UA,2370,13204,11292,1616,98,0,0
4,8/8/2019,UA,2369,14057,11292,1235,0,0,0
4,8/8/2019,UA,2367,12953,11292,755,0,0,
4,8/8/2019,UA,2366,14771,12889,2233,18,0,0
4,8/8/2019,UA,2363,14771,11433,1046,16,0,
4,8/8/2019,UA,2362,11292,14771,750,0,0,
4,8/8/2019,UA,2362,12278,11292,620,0,0,
4,8/8/2019,UA,2361,12892,12266,1015,0,0,
4,8/8/2019,UA,2360,11292,11648,945,0,0,
4,8/8/2019,UA,2359,12892,12266,810,0,0,
4,8/8/2019,UA,2358,14771,10423,1645,0,0,0
4,8/8/2019,UA,2356,14107,14771,530,0,0,
4,8/8/2019,UA,2355,14107,12266,1615,0,0,
4,8/8/2019,UA,2353,12892,12266,545,0,0,
4,8/8/2019,UA,2352,12892,12266,55,0,0,
4,8/8/2019,UA,2351,11292,11042,1710,96,0,0
4,8/8/2019,UA,2351,14689,11292,1300,0,0,0
4,8/8/2019,UA,2350,10299,13930,2145,12,0,
4,8/8/2019,UA,2349,10620,11292,835,91,0,0
4,8/8/2019,UA,2348,14057,14771,957,0,0,
4,8/8/2019,UA,2348,14771,14679,1252,91,0,0
4,8/8/2019,UA,2347,13930,11298,755,0,0,0
4,8/8/2019,UA,2346,13930,13244,2113,0,0,
4,8/8/2019,UA,2344,13303,12266,850,0,0,
4,8/8/2019,UA,2342,11292,13264,1855,152,0,0
4,8/8/2019,UA,2342,13851,11292,1421,0,0,
4,8/8/2019,UA,2341,13930,15096,1200,6,0,0
4,8/8/2019,UA,2340,14122,11618,1730,316,0,0
4,8/8/2019,UA,2339,14107,12264,2345,0,0,
4,8/8/2019,UA,2339,14771,14107,1930,43,0,0
4,8/8/2019,UA,2338,15304,12264,900,396,0,0
4,8/8/2019,UA,2337,12889,11618,945,0,0,0
4,8/8/2019,UA,2337,14771,12889,628,0,0,
4,8/8/2019,UA,2336,11697,11618,1840,125,0,0
4,8/8/2019,UA,2335,11697,11618,1545,120,0,
4,8/8/2019,UA,2334,11292,10299,920,1,0,
4,8/8/2019,UA,2333,11618,14492,2159,113,0,6
4,8/8/2019,UA,2332,13487,12264,1230,0,0,
4,8/8/2019,UA,2331,14771,14107,1140,84,0,0
4,8/8/2019,UA,2330,13198,11618,620,0,0,
4,8/8/2019,UA,2329,11618,14122,1505,2,0,0
4,8/8/2019,UA,2328,11618,13495,1455,22,0,0
4,8/8/2019,UA,2327,12889,11618,2115,139,0,23
4,8/8/2019,UA,2327,12892,12889,1735,0,0,
4,8/8/2019,UA,2326,13930,15304,805,0,0,
4,8/8/2019,UA,2325,11618,11298,659,0,0,
4,8/8/2019,UA,2324,11618,10994,730,246,0,0
4,8/8/2019,UA,2323,11618,10721,1930,247,0,0
4,8/8/2019,UA,2322,11618,10721,1730,15,0,0
4,8/8/2019,UA,2321,11618,10721,1130,3,0,0
4,8/8/2019,UA,2320,11618,10721,730,54,0,48
4,8/8/2019,UA,2319,14771,11618,1205,28,0,0
4,8/8/2019,UA,2318,13830,14771,2020,19,0,
4,8/8/2019,UA,2317,12266,12264,2000,0,0,
4,8/8/2019,UA,2316,11618,10423,729,0,0,
4,8/8/2019,UA,2315,11618,10397,830,0,0,
4,8/8/2019,UA,2314,13930,11292,1115,92,0,0
4,8/8/2019,UA,2313,11298,11618,1620,352,0,0
4,8/8/2019,UA,2312,10994,11618,1015,261,0,0
4,8/8/2019,UA,2311,14771,11193,2135,39,0,
4,8/8/2019,UA,2310,11618,10721,930,11,0,0
4,8/8/2019,UA,2309,11292,14747,818,35,0,0
4,8/8/2019,UA,2308,10397,11292,1640,90,0,0
4,8/8/2019,UA,2307,10529,11292,620,0,0,
4,8/8/2019,UA,2307,11292,12982,935,17,0,
4,8/8/2019,UA,2305,11292,14747,2225,101,0,0
4,8/8/2019,UA,2305,12264,11292,1945,42,0,0
4,8/8/2019,UA,2305,12892,12264,820,0,0,
4,8/8/2019,UA,2304,12892,11618,915,0,0,
4,8/8/2019,UA,2303,12264,14679,1750,2,0,
4,8/8/2019,UA,2302,11618,10849,830,154,0,0
4,8/8/2019,UA,2301,12266,11057,2017,108,0,0
4,8/8/2019,UA,2300,11292,11603,1910,150,0,4
4,8/8/2019,UA,2300,12266,11292,1440,22,0,0
4,8/8/2019,UA,2299,14679,11292,1605,134,0,0
4,8/8/2019,UA,2298,12266,11042,1622,8,0,
4,8/8/2019,UA,2297,13930,11618,1015,0,0,
4,8/8/2019,UA,2296,12264,14747,2200,14,0,
4,8/8/2019,UA,2295,10800,14771,1418,22,0,0
4,8/8/2019,UA,2295,14771,13830,1921,0,0,
4,8/8/2019,UA,2294,10721,14771,925,128,0,0
4,8/8/2019,UA,2293,12892,11292,913,0,0,
4,8/8/2019,UA,2292,12953,11292,610,12,0,
4,8/8/2019,UA,2291,12892,13930,2327,2,0,
4,8/8/2019,UA,2289,12889,12266,1205,0,0,
4,8/8/2019,UA,2287,14747,13930,727,0,0,
4,8/8/2019,UA,2285,14893,11292,910,0,0,
4,8/8/2019,UA,2284,11278,13930,1345,1,0,
4,8/8/2019,UA,2284,13930,10257,1830,54,0,0
4,8/8/2019,UA,2283,14685,13930,1330,0,0,
4,8/8/2019,UA,2282,14679,12264,1245,5,0,
4,8/8/2019,UA,2281,12892,12264,1600,0,0,
4,8/8/2019,UA,2280,12266,14893,1820,0,0,
4,8/8/2019,UA,2280,14893,12264,2217,0,0,
4,8/8/2019,UA,2279,12264,13931,2230,72,0,0
4,8/8/2019,UA,2278,12264,12892,900,0,0,
4,8/8/2019,UA,2277,12889,12266,1015,0,0,
4,8/8/2019,UA,2275,12892,12266,712,0,0,
4,8/8/2019,UA,2274,12264,13487,1750,0,0,
4,8/8/2019,UA,2273,11292,14107,920,14,0,
4,8/8/2019,UA,2273,13931,11292,645,0,0,
4,8/8/2019,UA,2272,11292,13931,1730,316,0,0
4,8/8/2019,UA,2271,12889,11618,1535,55,0,0
4,8/8/2019,UA,2270,14771,11292,600,0,0,0
4,8/8/2019,UA,2269,11292,14492,1055,0,0,
4,8/8/2019,UA,2269,12889,11292,710,0,0,
4,8/8/2019,UA,2267,13930,11648,830,0,0,
4,8/8/2019,UA,2266,12266,14908,946,0,0,
4,8/8/2019,UA,2265,12892,13930,700,0,0,
4,8/8/2019,UA,2264,12266,14771,1844,0,0,
4,8/8/2019,UA,2263,14771,12892,1830,36,0,0
4,8/8/2019,UA,2262,14771,11042,1056,0,0,
4,8/8/2019,UA,2261,12266,14679,1000,30,0,0
4,8/8/2019,UA,2260,12266,14635,2000,34,0,0
4,8/8/2019,UA,2259,14683,12264,1700,0,0,
4,8/8/2019,UA,2258,12264,12266,2205,10,0,
4,8/8/2019,UA,2257,12266,14107,2150,135,0,0
4,8/8/2019,UA,2256,12266,14107,1430,0,0,
4,8/8/2019,UA,2255,14100,11292,1819,299,0,0
4,8/8/2019,UA,2254,11618,15304,1035,25,0,25
4,8/8/2019,UA,2254,12264,11618,630,0,0,
4,8/8/2019,UA,2253,14492,12264,615,,1,
4,8/8/2019,UA,2250,12264,11618,815,0,0,
4,8/8/2019,UA,2248,14057,11618,600,8,0,
4,8/8/2019,UA,2247,11648,13930,1215,0,0,
4,8/8/2019,UA,2246,12266,13930,524,0,0,
4,8/8/2019,UA,2246,13930,11292,1025,0,0,
4,8/8/2019,UA,2245,12264,11298,1300,15,0,
4,8/8/2019,UA,2244,13930,14771,745,0,0,
4,8/8/2019,UA,2242,14771,11292,1606,93,0,0
4,8/8/2019,UA,2241,12266,13495,1700,0,0,
4,8/8/2019,UA,2240,13930,11042,1435,0,0,
4,8/8/2019,UA,2239,14771,11618,1315,167,0,0
4,8/8/2019,UA,2238,13487,13930,1655,0,0,
4,8/8/2019,UA,2237,14771,13204,2245,34,0,0
4,8/8/2019,UA,2236,14747,14771,1133,41,0,0
4,8/8/2019,UA,2235,14679,14771,615,0,0,
4,8/8/2019,UA,2234,14747,14771,1625,0,0,
4,8/8/2019,UA,2234,14771,14107,2139,6,0,
4,8/8/2019,UA,2233,14057,14771,1853,56,0,0
4,8/8/2019,UA,2232,12264,11697,1750,89,0,0
4,8/8/2019,UA,2231,13930,10423,804,0,0,
4,8/8/2019,UA,2230,14908,14771,1525,53,0,0
4,8/8/2019,UA,2229,14771,14122,925,0,0,
4,8/8/2019,UA,2228,14122,14771,1810,12,0,
4,8/8/2019,UA,2227,13930,10994,745,0,0,
4,8/8/2019,UA,2226,12266,11292,530,0,0,
4,8/8/2019,UA,2225,10423,13930,1725,7,0,
4,8/8/2019,UA,2224,12889,13930,1845,10,0,
4,8/8/2019,UA,2224,14771,12889,1530,0,0,
4,8/8/2019,UA,2223,11292,14747,1915,111,0,0
4,8/8/2019,UA,2223,14747,12264,2330,0,0,
4,8/8/2019,UA,2222,10423,11292,1955,0,0,0
4,8/8/2019,UA,2220,11292,11066,1725,8,0,
4,8/8/2019,UA,2220,13930,11292,1425,0,0,0
4,8/8/2019,UA,2219,12264,12266,630,47,0,0
4,8/8/2019,UA,2218,12889,12892,1109,0,0,
4,8/8/2019,UA,2217,11618,11292,2145,309,0,36
4,8/8/2019,UA,2215,10299,12266,2050,0,0,
4,8/8/2019,UA,2214,10721,11292,615,0,0,0
4,8/8/2019,UA,2214,11292,12953,1110,0,0,0
4,8/8/2019,UA,2214,12953,13930,2016,105,0,17
4,8/8/2019,UA,2213,10299,11292,1403,0,0,
4,8/8/2019,UA,2212,13930,10693,1541,26,0,0
4,8/8/2019,UA,2211,13198,13930,1831,0,0,
4,8/8/2019,UA,2210,14679,12266,1535,120,0,0
4,8/8/2019,UA,2209,14100,13930,1205,0,0,
4,8/8/2019,UA,2208,13930,13495,1258,0,0,
4,8/8/2019,UA,2207,12266,13256,2150,131,0,0
4,8/8/2019,UA,2207,14747,12266,1420,2,0,
4,8/8/2019,UA,2206,14635,11618,1130,0,0,
4,8/8/2019,UA,2205,13930,11298,1755,71,0,0
4,8/8/2019,UA,2204,13930,11042,1946,0,0,
4,8/8/2019,UA,2203,14685,11618,1100,0,0,
4,8/8/2019,UA,2202,12953,13930,1200,0,0,
4,8/8/2019,UA,2201,12892,14771,2115,11,0,0
5,8/9/2019,UA,1059,12266,14057,935,0,0,
5,8/9/2019,UA,1046,12266,12889,1000,0,0,
5,8/9/2019,UA,1045,12266,10423,1805,0,0,
5,8/9/2019,UA,1044,13198,12266,615,0,0,
5,8/9/2019,UA,1041,12266,12264,745,0,0,
5,8/9/2019,UA,1032,10994,12266,715,0,0,
5,8/9/2019,UA,1029,14893,13930,2310,32,0,
5,8/9/2019,UA,1026,11292,13485,1108,1,0,
5,8/9/2019,UA,1023,13930,11278,600,0,0,
5,8/9/2019,UA,1013,13495,14771,615,109,0,0
5,8/9/2019,UA,1010,14679,13930,2230,0,0,
5,8/9/2019,UA,1004,12892,12402,1802,0,0,
5,8/9/2019,UA,997,11603,14771,1411,0,0,
5,8/9/2019,UA,996,11603,14771,600,0,0,
5,8/9/2019,UA,995,14771,13930,2307,46,0,0
5,8/9/2019,UA,994,13930,13198,1555,0,0,
5,8/9/2019,UA,993,13495,12266,926,0,0,
5,8/9/2019,UA,992,13930,10721,750,0,0,
5,8/9/2019,UA,991,11618,13204,1415,17,0,
5,8/9/2019,UA,991,12266,14679,2149,12,0,
5,8/9/2019,UA,991,13204,12266,1925,0,0,
5,8/9/2019,UA,985,11697,11618,600,0,0,
5,8/9/2019,UA,981,12266,15304,750,10,0,
5,8/9/2019,UA,980,11292,14057,2215,0,0,
5,8/9/2019,UA,980,12264,11292,1730,2,0,
5,8/9/2019,UA,977,11618,13930,730,0,0,
5,8/9/2019,UA,976,11292,14893,945,0,0,
5,8/9/2019,UA,976,13930,11042,2120,0,0,
5,8/9/2019,UA,976,14893,13930,1415,0,0,
5,8/9/2019,UA,948,11292,14747,1545,73,0,0
5,8/9/2019,UA,948,14771,11292,835,0,0,
5,8/9/2019,UA,943,14771,12889,1445,0,0,
5,8/9/2019,UA,942,13495,12266,1910,0,0,
5,8/9/2019,UA,939,11292,12264,805,0,0,
5,8/9/2019,UA,922,11697,14771,700,0,0,
5,8/9/2019,UA,913,13930,10721,1545,0,0,
5,8/9/2019,UA,913,14679,13930,710,0,0,
5,8/9/2019,UA,912,10397,14771,1930,0,0,
5,8/9/2019,UA,910,12892,13930,23,17,0,
5,8/9/2019,UA,910,13930,12953,900,0,0,
5,8/9/2019,UA,905,13930,13487,1425,64,0,0
5,8/9/2019,UA,904,10423,11618,1105,0,0,
5,8/9/2019,UA,897,10693,11618,600,6,0,
5,8/9/2019,UA,878,13930,11066,745,0,0,
5,8/9/2019,UA,866,14492,11292,700,0,0,0
5,8/9/2019,UA,865,14771,11042,2242,4,0,
5,8/9/2019,UA,864,11292,14908,1555,0,0,
5,8/9/2019,UA,859,10423,13930,634,28,0,0
5,8/9/2019,UA,856,11618,12264,1935,0,0,0
5,8/9/2019,UA,849,12264,10529,820,2,0,
5,8/9/2019,UA,843,12264,14771,2215,0,0,
5,8/9/2019,UA,843,13930,12264,1750,0,0,
5,8/9/2019,UA,843,14492,13930,1330,0,0,
5,8/9/2019,UA,841,14843,13930,1435,0,0,
5,8/9/2019,UA,840,11618,14771,1100,1,0,
5,8/9/2019,UA,834,12889,14771,857,0,0,
5,8/9/2019,UA,833,12953,12266,1545,80,0,0
5,8/9/2019,UA,832,11618,11697,900,1,0,
5,8/9/2019,UA,832,11697,12266,1500,0,0,
5,8/9/2019,UA,831,11292,11433,1100,11,0,
5,8/9/2019,UA,831,13264,11292,632,0,0,
5,8/9/2019,UA,830,11292,13930,1615,0,0,
5,8/9/2019,UA,830,13930,10792,2115,0,0,
5,8/9/2019,UA,830,14057,11292,1105,0,0,
5,8/9/2019,UA,825,12266,11292,1625,11,0,
5,8/9/2019,UA,824,12892,10721,810,0,0,
5,8/9/2019,UA,822,12264,10721,1705,0,0,
5,8/9/2019,UA,817,10423,11618,700,0,0,
5,8/9/2019,UA,816,14747,14771,1310,0,0,
5,8/9/2019,UA,815,11292,12892,2230,672,0,0
5,8/9/2019,UA,814,11042,11292,1120,0,0,
5,8/9/2019,UA,814,13930,11042,610,0,0,
5,8/9/2019,UA,813,11292,12889,1345,0,0,
5,8/9/2019,UA,812,11292,11298,1051,0,0,
5,8/9/2019,UA,812,12441,11292,820,138,0,0
5,8/9/2019,UA,810,11278,13930,1045,0,0,
5,8/9/2019,UA,810,13930,14771,1247,17,0,
5,8/9/2019,UA,810,14771,12266,1604,0,0,
5,8/9/2019,UA,809,14771,14908,1252,0,0,
5,8/9/2019,UA,809,14869,14771,1105,4,0,
5,8/9/2019,UA,802,11057,12266,730,0,0,
5,8/9/2019,UA,801,14747,11618,2220,3,0,
5,8/9/2019,UA,800,14771,14747,1735,0,0,
5,8/9/2019,UA,799,12266,10423,750,39,0,0
5,8/9/2019,UA,796,12264,12889,830,0,0,
5,8/9/2019,UA,795,10529,13930,730,0,0,
5,8/9/2019,UA,794,14679,14771,732,0,0,
5,8/9/2019,UA,794,14771,12892,1200,30,0,0
5,8/9/2019,UA,793,12264,10693,830,0,0,
5,8/9/2019,UA,793,13931,12264,615,4,0,
5,8/9/2019,UA,792,10397,11618,1635,0,0,0
5,8/9/2019,UA,791,11057,11618,1945,22,0,0
5,8/9/2019,UA,790,10423,13930,1429,0,0,
5,8/9/2019,UA,790,13930,10721,1755,4,0,
5,8/9/2019,UA,789,10721,13930,2010,0,0,
5,8/9/2019,UA,789,11292,10721,1120,0,0,
5,8/9/2019,UA,789,14057,11292,627,0,0,
5,8/9/2019,UA,788,11618,14908,830,27,0,0
5,8/9/2019,UA,788,14908,13930,1358,9,0,
5,8/9/2019,UA,783,10800,14771,958,0,0,
5,8/9/2019,UA,782,13930,11298,2130,56,0,0
5,8/9/2019,UA,781,11292,13930,2216,0,0,
5,8/9/2019,UA,780,14771,14747,635,0,0,
5,8/9/2019,UA,779,11292,11042,1325,0,0,
5,8/9/2019,UA,778,10397,12264,1000,0,0,
5,8/9/2019,UA,778,12264,13204,1245,0,0,
5,8/9/2019,UA,776,11042,13930,825,0,0,
5,8/9/2019,UA,776,13930,13204,1010,4,0,
5,8/9/2019,UA,775,10721,13930,825,2,0,
5,8/9/2019,UA,775,11292,10423,1730,0,0,
5,8/9/2019,UA,775,13930,11292,1300,0,0,
5,8/9/2019,UA,774,11292,11003,1115,0,0,
5,8/9/2019,UA,773,11292,14893,1905,74,0,0
5,8/9/2019,UA,772,14107,11292,1635,0,0,
5,8/9/2019,UA,769,13930,14771,908,0,0,0
5,8/9/2019,UA,768,14771,10721,830,0,0,
5,8/9/2019,UA,766,14771,14057,1955,6,0,
5,8/9/2019,UA,765,13930,11292,1754,0,0,
5,8/9/2019,UA,765,14321,13930,1300,20,0,
5,8/9/2019,UA,764,12889,11292,1320,12,0,
5,8/9/2019,UA,763,11042,11292,725,0,0,
5,8/9/2019,UA,762,12264,12266,830,1,0,
5,8/9/2019,UA,761,12953,13930,600,0,0,
5,8/9/2019,UA,760,14908,13930,1030,0,0,
5,8/9/2019,UA,759,13204,14771,700,0,0,
5,8/9/2019,UA,759,14771,14747,1250,0,0,
5,8/9/2019,UA,758,11618,12892,600,0,0,
5,8/9/2019,UA,756,14771,11292,500,31,0,0
5,8/9/2019,UA,755,11618,13930,1320,0,0,
5,8/9/2019,UA,754,13487,13930,625,0,0,
5,8/9/2019,UA,753,14771,11618,1015,35,0,
5,8/9/2019,UA,752,11292,10821,1100,10,0,
5,8/9/2019,UA,751,11618,12892,1600,634,0,0
5,8/9/2019,UA,751,14679,11618,615,0,0,
5,8/9/2019,UA,750,13930,14771,2025,0,0,0
5,8/9/2019,UA,749,11292,11618,1330,79,0,0
5,8/9/2019,UA,748,11618,14771,1900,0,0,0
5,8/9/2019,UA,748,12266,11618,1215,505,0,0
5,8/9/2019,UA,748,13930,12266,800,0,0,
5,8/9/2019,UA,746,11618,12264,1015,73,0,0
5,8/9/2019,UA,745,14057,13930,2320,0,0,
5,8/9/2019,UA,744,11292,12892,1330,1,0,
5,8/9/2019,UA,743,11618,13930,1525,0,0,
5,8/9/2019,UA,743,13930,14771,1755,0,0,
5,8/9/2019,UA,742,13930,14635,745,0,0,
5,8/9/2019,UA,741,12953,13930,1600,0,0,0
5,8/9/2019,UA,741,13930,14771,2125,12,0,
5,8/9/2019,UA,740,11292,13495,1100,38,0,0
5,8/9/2019,UA,740,13495,12266,1605,0,0,
5,8/9/2019,UA,740,14893,11292,634,0,0,
5,8/9/2019,UA,739,10397,11618,1045,0,0,
5,8/9/2019,UA,738,14747,11292,1239,0,0,
5,8/9/2019,UA,737,11292,14771,1710,0,0,
5,8/9/2019,UA,736,14679,14771,1826,0,0,
5,8/9/2019,UA,735,11292,14771,1605,8,0,
5,8/9/2019,UA,734,13930,14122,1405,0,0,
5,8/9/2019,UA,733,13930,11292,807,0,0,
5,8/9/2019,UA,732,11292,10849,935,1,0,
5,8/9/2019,UA,731,14100,14771,651,150,0,0
5,8/9/2019,UA,730,11618,13204,1530,3,0,
5,8/9/2019,UA,729,11298,13930,800,0,0,
5,8/9/2019,UA,728,14771,12889,2049,0,0,
5,8/9/2019,UA,727,14771,12264,1255,0,0,
5,8/9/2019,UA,726,14771,11618,2230,2,0,
5,8/9/2019,UA,725,13930,14107,1015,27,0,0
5,8/9/2019,UA,724,12173,14771,1300,6,0,
5,8/9/2019,UA,724,14771,14893,2230,1,0,
5,8/9/2019,UA,723,10821,12892,600,0,0,
5,8/9/2019,UA,722,11292,12441,1845,19,0,0
5,8/9/2019,UA,721,12264,13930,1100,0,0,
5,8/9/2019,UA,720,14771,11292,1415,0,0,
5,8/9/2019,UA,719,12264,12892,1730,2,0,
5,8/9/2019,UA,717,10721,12892,1830,12,0,0
5,8/9/2019,UA,716,10821,11292,1845,9,0,
5,8/9/2019,UA,716,11292,14107,2220,40,0,0
5,8/9/2019,UA,715,14683,11618,615,0,0,
5,8/9/2019,UA,714,13930,10821,630,0,0,
5,8/9/2019,UA,713,11298,13930,1750,74,0,0
5,8/9/2019,UA,712,11292,12264,940,3,0,
5,8/9/2019,UA,711,11618,11697,2030,153,0,0
5,8/9/2019,UA,710,11292,14679,1555,12,0,
5,8/9/2019,UA,709,11292,13485,2030,0,0,
5,8/9/2019,UA,709,14122,11292,1643,0,0,
5,8/9/2019,UA,708,12892,14771,920,0,0,
5,8/9/2019,UA,707,11292,12889,935,0,0,
5,8/9/2019,UA,707,13930,11292,530,0,0,
5,8/9/2019,UA,706,13830,12892,1324,0,0,
5,8/9/2019,UA,705,14771,13930,1725,60,0,0
5,8/9/2019,UA,704,12266,11618,1830,0,0,
5,8/9/2019,UA,703,11618,12892,845,6,0,
5,8/9/2019,UA,702,13930,11042,1805,0,0,
5,8/9/2019,UA,701,10423,11618,1905,8,0,
5,8/9/2019,UA,701,14771,10423,1050,0,0,
5,8/9/2019,UA,700,10721,11618,900,0,0,
5,8/9/2019,UA,699,11057,11292,1620,23,0,0
5,8/9/2019,UA,698,14747,14771,955,0,0,
5,8/9/2019,UA,698,14771,11298,1310,0,0,
5,8/9/2019,UA,697,13487,11292,730,0,0,
5,8/9/2019,UA,696,12264,11292,1440,0,0,
5,8/9/2019,UA,695,10721,11618,1200,0,0,
5,8/9/2019,UA,694,14771,12758,1115,2,0,0
5,8/9/2019,UA,693,12953,13930,1915,9,0,0
5,8/9/2019,UA,692,13198,13930,1520,2,0,
5,8/9/2019,UA,692,13930,12953,1800,168,0,0
5,8/9/2019,UA,691,11292,12889,1540,83,0,0
5,8/9/2019,UA,691,14908,11292,1130,18,0,
5,8/9/2019,UA,690,10397,11618,2030,0,0,0
5,8/9/2019,UA,689,12264,13204,2215,0,0,
5,8/9/2019,UA,688,11292,10299,1910,0,0,
5,8/9/2019,UA,687,11618,12266,1600,4,0,0
5,8/9/2019,UA,687,14771,11618,620,,1,
5,8/9/2019,UA,684,12266,14908,1835,0,0,
5,8/9/2019,UA,683,10257,13930,1830,191,0,0
5,8/9/2019,UA,682,11292,13930,810,0,0,
5,8/9/2019,UA,681,14771,12889,1945,0,0,
5,8/9/2019,UA,680,13930,10792,745,0,0,
5,8/9/2019,UA,680,14771,13930,15,0,0,
5,8/9/2019,UA,679,13930,14576,1800,0,0,
5,8/9/2019,UA,679,14057,13930,1056,0,0,
5,8/9/2019,UA,677,10713,11292,1250,0,0,
5,8/9/2019,UA,677,11292,10397,1740,10,0,10
5,8/9/2019,UA,676,12266,11278,1645,0,0,
5,8/9/2019,UA,676,14908,12266,804,0,0,
5,8/9/2019,UA,675,12953,12266,955,0,0,
5,8/9/2019,UA,674,11042,11618,800,0,0,
5,8/9/2019,UA,673,11298,12266,1733,0,0,
5,8/9/2019,UA,672,11292,12264,1545,1,0,
5,8/9/2019,UA,672,13204,11292,1030,0,0,
5,8/9/2019,UA,671,14771,14679,1604,0,0,
5,8/9/2019,UA,670,13930,10721,2118,2,0,
5,8/9/2019,UA,670,14747,13930,1345,0,0,
5,8/9/2019,UA,669,11292,13487,2045,0,0,
5,8/9/2019,UA,668,14843,12266,1645,0,0,
5,8/9/2019,UA,667,11042,12264,1500,0,0,
5,8/9/2019,UA,665,11618,12889,1959,17,0,0
5,8/9/2019,UA,664,13930,14100,1230,5,0,
5,8/9/2019,UA,663,11618,12266,1300,3,0,
5,8/9/2019,UA,662,14679,14771,927,0,0,
5,8/9/2019,UA,662,14771,13487,1252,0,0,
5,8/9/2019,UA,661,12892,13930,1645,0,0,
5,8/9/2019,UA,659,14747,14771,656,0,0,
5,8/9/2019,UA,658,13487,13930,2030,0,0,
5,8/9/2019,UA,657,12953,12266,600,14,0,
5,8/9/2019,UA,656,13930,10792,1415,170,0,0
5,8/9/2019,UA,656,14107,13930,735,0,0,
5,8/9/2019,UA,655,12264,10721,1245,257,0,0
5,8/9/2019,UA,654,13930,13204,605,8,0,
5,8/9/2019,UA,653,12892,12264,1300,0,0,
5,8/9/2019,UA,653,14771,12892,930,0,0,
5,8/9/2019,UA,652,10721,11292,1215,3,0,
5,8/9/2019,UA,651,13930,14679,2112,0,0,
5,8/9/2019,UA,651,15304,13930,1630,0,0,
5,8/9/2019,UA,650,12173,14771,1444,0,0,0
5,8/9/2019,UA,649,12953,12266,1220,0,0,
5,8/9/2019,UA,648,11292,14122,1050,0,0,
5,8/9/2019,UA,647,14570,14771,1810,0,0,
5,8/9/2019,UA,647,14771,14747,2130,51,0,0
5,8/9/2019,UA,646,11292,14679,1350,0,0,
5,8/9/2019,UA,645,11618,10693,1130,19,0,
5,8/9/2019,UA,644,11109,11292,1720,4,0,0
5,8/9/2019,UA,644,11292,11003,2025,16,0,
5,8/9/2019,UA,643,12758,14771,1220,127,0,0
5,8/9/2019,UA,642,12892,11618,1015,111,0,0
5,8/9/2019,UA,641,12264,10721,830,0,0,
5,8/9/2019,UA,640,12889,13930,1430,44,0,0
5,8/9/2019,UA,640,13930,14100,2110,60,0,0
5,8/9/2019,UA,639,13930,12953,1600,0,0,0
5,8/9/2019,UA,639,14771,13930,830,0,0,
5,8/9/2019,UA,638,13930,14100,940,0,0,
5,8/9/2019,UA,637,12889,13930,2354,0,0,
5,8/9/2019,UA,636,13930,11618,600,0,0,
5,8/9/2019,UA,635,10821,13930,815,0,0,
5,8/9/2019,UA,635,13930,14747,1005,0,0,
5,8/9/2019,UA,634,12889,12266,100,0,0,
5,8/9/2019,UA,633,13204,13930,1246,60,0,0
5,8/9/2019,UA,632,12264,12892,1230,0,0,
